url,title,channel,decision,total_score,visual_quality_score,audio_quality_score,context_score,reject_reasons
https://www.youtube.com/watch?v=sVtfMA7mtos,"MARTA FORT habló de todo: OPERACIONES, ROMANCES, compras CULPOSAS y más | #LoDePampita",Infobae,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=HBi7v7A0zd4,"La ENFERMEDAD HOLANDESA, CAMBIOS  en WHATSAPP y LA INTERNA que PARALIZÓ a un PAÍS | 1/7",Infobae,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=YAFIFx6pW8w,"VICKY XIPOLITAKIS: su SEXTO SENTIDO, maternidad, SOLTERÍA y el peor momento que vivió | #LoDePampita",Infobae,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=hkaTYAfWvWc,"Saltó de un avión en llamas, no sabía cómo se llamaba ni tenía conciencia de que estaba viva",Infobae,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=3L6UuwCZris,"Carlos Baute con Tatiana Schapiro: la historia de su fuga a los 11, tras pasar por un liceo militar",Infobae,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=jLl1UgfeQ-0,"“El PERONISMO cambió la HISTORIA argentina"" | Felipe PIGNA mano a mano con Pedro ROSEMBLAT",GELATINA,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=TwnvBZu1rSQ,¿CUÁNTO COBRÓ GELATINA por la ENTREVISTA? | Pedro ROSEMBLAT en INDUSTRIA NACIONAL,GELATINA,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=9CC7yIrQiHA,EDUARDO FEINMANN: “NÉSTOR KIRCHNER TENÍA DEVOCIÓN CONMIGO” | con PEDRO ROSEMBLAT,GELATINA,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=P5T9t3XjPDU,"LUCRECIA MARTEL: ""No hay que tenerle miedo a nuestro tiempo"" | Con Pedro ROSEMBLAT",GELATINA,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=k52VA9lpDSg,PEDRO SABORIDO: EL FENÓMENO INDIO SOLARI Y SU IMPACTO EN LA ARGENTINA | BLENDER,BLENDER,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok
https://www.youtube.com/watch?v=lyUnTB84vBc,LA TRAMPA MORTAL DE BARREDA | CONFESIONES DE BAR con MAURO SZETA #3 | BLENDER,BLENDER,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples
https://www.youtube.com/watch?v=qfBtw6r0Dvc,EXPLOTÓ el DEBATE entre DIEGO RECALDE CONTRA TODOS | DOMINBORD #7 | BLENDER,BLENDER,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples
https://www.youtube.com/watch?v=qEKPgqURvo0,REBORD - PERETTI | HAY ALGO AHÍ | BLENDER,BLENDER,reject,0.0,0.0,0.0,0.0,contexto_incierto|missing_audit_samples
