source_id,clip_id,clip_name,source_url,source_video_id,start_time,end_time,expected_duration,extracted_duration,alignment_confidence,clip_video_path,clip_audio_path,clip_video_gcs_path,clip_audio_gcs_path,has_audio,status,notes
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0099",clip_0099,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,552.44,559.829,6.0,7.389,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0099.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0099.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0099.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0099.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0100",clip_0100,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,559.839,563.59,4.88,3.751,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0100.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0100.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0100.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0100.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0101",clip_0101,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,563.6,570.91,5.08,7.31,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0101.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0101.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0101.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0101.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0102",clip_0102,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,570.92,577.47,5.68,6.55,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0102.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0102.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0102.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0102.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0103",clip_0103,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,577.48,583.35,4.32,5.87,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0103.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0103.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0103.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0103.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0104",clip_0104,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,583.36,589.509,4.92,6.149,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0104.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0104.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0104.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0104.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0106",clip_0106,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,591.48,596.19,4.28,4.71,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0106.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0106.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0106.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0106.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0107",clip_0107,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,596.2,604.829,8.64,8.629,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0107.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0107.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0107.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0107.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0109",clip_0109,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,610.16,616.47,4.48,6.31,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0109.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0109.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0109.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0109.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0110",clip_0110,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,616.48,620.509,3.56,4.029,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0110.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0110.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0110.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0110.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0111",clip_0111,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,620.519,624.15,4.36,3.631,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0111.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0111.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0111.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0111.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0112",clip_0112,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,624.16,630.15,3.52,5.99,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0112.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0112.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0112.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0112.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0113",clip_0113,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,630.16,637.31,5.28,7.15,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0113.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0113.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0113.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0113.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0115",clip_0115,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,640.32,649.03,5.84,8.71,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0115.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0115.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0115.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0115.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0116",clip_0116,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,649.04,652.35,4.32,3.31,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0116.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0116.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0116.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0116.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0117",clip_0117,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,652.36,658.19,4.76,5.83,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0117.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0117.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0117.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0117.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0118",clip_0118,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,658.2,664.269,7.28,6.069,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0118.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0118.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0118.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0118.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0119",clip_0119,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,664.279,671.509,4.64,7.23,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0119.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0119.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0119.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0119.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0120",clip_0120,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,671.519,674.87,4.28,3.351,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0120.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0120.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0120.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0120.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0121",clip_0121,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,674.88,678.509,3.64,3.629,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0121.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0121.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0121.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0121.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0122",clip_0122,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,678.519,683.59,5.52,5.071,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0122.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0122.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0122.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0122.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0123",clip_0123,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,683.6,689.47,4.16,5.87,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0123.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0123.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0123.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0123.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0127",clip_0127,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,701.839,706.79,4.92,4.951,high,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0127.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0127.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0127.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0127.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A,"f03::AZZARO REACCIÓN - RIVER, A LA FINAL LE GANÓ 1-0 A::clip_0128",clip_0128,https://www.youtube.com/watch?v=9k48Da7vkzE,9k48Da7vkzE,706.8,711.269,4.72,4.469,medium,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clips_with_audio/clip_0128.mp4,/home/bianc/labios-full-clean-release/data_release/work/existing_reconstruction/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/reconstructed_audio/clip_0128.wav,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0128.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/reconstructed_audio/f03__AZZARO_REACCI_N_-_RIVER_A_LA_FINAL_LE_GAN_1-0_A/clip_0128.wav,true,completed_reconstructed_audio,extracted_from_mapped_youtube_source
