titulo,clip,estado,ratio_deteccion,n_frames,texto
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0059,ok,1.000,150,y ande diciendo tuvo tuvo tuvo a todos los que votaron a medito por tu gobierno
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0060,ok,0.953,125,no no porque no es tu gobierno es nuestro gobierno es nuestro presidente medito
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0061,ok,0.881,175,y eso es lo que me duele me duele que racing haya retrocedido en todos los aspectos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0062,descartado,0.722,425,en todos los aspectos retrocedio racing que tristeza boludo que tristeza quedar afuera con caracas la verduridad que te vas a comer
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0063,ok,1.000,150,yo no puedo creer lo que nos van a cargar por este partido le das vida a cualquier boludo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0064,ok,0.988,200,porque si vos ganabas aun esperando a ver que pasa con botafogo yo no creo en eso de que botafogo iba a ir para atras con caracas
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0065,ok,1.000,125,botafogo le podia empatar o ganar a caracas que vos empataste
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0066,ok,1.000,100,no no se puede creer la verdad les soy sincero no lo puedo creer
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0067,ok,0.963,250,no puedo creer lo que estamos viviendo y repito creo que costa se tiene que ir porque no la puede dar vuelta no la puede dar vuelta
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0068,ok,0.820,125,y porque ademas ya esta llego el momento de que medito ponga a su tecnico y se juegue la dele
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0069,descartado,0.778,150,pones tu tecnico medito jugate la tuya y bancate la tuya bancate la tuya
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0070,ok,0.807,125,porque costa no era el tecnico pensado lo sostuvieron porque salio campeon
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0071,ok,0.970,249,despues costa se hace un 2025 muy bueno porque llega la semifinal de la copa libertadores
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0072,descartado,0.778,75,porque llega la final del campeonato pero este semestre es imposible de aguantar
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0073,ok,0.995,175,no se puede sostener por lo que paso en 2025 o por lo que paso en 2024
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0074,ok,0.980,125,porque es verdaderamente un fracaso casi sin precedentes
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0075,ok,0.990,175,tercero en copa subamericana tercero caracas
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0076,ok,0.942,100,ya esta yo creo que costa es el mismo va a darse cuenta de que no va mas
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0077,ok,1.000,175,y si se queda yo creo que es un peligro porque costa se estaria poniendo por encima de rasil
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0078,ok,0.958,100,porque el sabe perfectamente que ya no hay onda que ya esta que se termino
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0079,ok,0.847,125,que no hay onda con el presidente que hoy los jugadores no los respandaron ni hoy ni cualquiera
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0080,ok,0.927,125,de los partidos que nos pongamos a hablar salvo en la plata eh concentrar entiendame ahi se juega la de ellos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0081,ok,0.952,175,porque hermano si no se prende fuego todo ahora hubo partidos donde no lo respaldaron al tecnico de rasil y los jugadores
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0082,ok,0.967,175,o te tienen que respaldar jugando ganandole a caracas ganandole al dosivi
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0083,ok,0.817,150,amende que tenes una cantidad de jugadores pelotudos que vamos a ir deshaznando durante todos estos dias
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0084,ok,0.983,150,que faltan que quedan eternos porque imaginate que ahora jugas contra el independiente petrolero afuera
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0085,ok,0.987,125,y despues vendra el mundial y despues vendra el pensar en armar un equipo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0086,ok,1.000,75,hay varios dias para hablar de que jugadores no pueden jugar mas en rasil
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0087,ok,0.967,100,que les voy a empezar a nombrar ahora a ver no pueden jugar mas en rasil con ed ni no pueden jugar mas en rasil
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0088,ok,0.927,125,toto fernandez no puede jugar mas en rasil o no pueden haber venido nunca a rasil
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0089,ok,0.907,225,la plata que gastaron de donde partimos y a donde estamos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0090,descartado,0.793,193,partimos de rasil campeon de la copa subamericana con un equipo que transmitia sensacion de
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0091,ok,0.967,150,podemos ganar a la libertadores amende que despues es dificil ganar a la libertadores a este presente
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0092,ok,0.921,200,pero por eso digo yo se que los platos rotos muchas veces los tiene que pagar el entrenador
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0093,ok,0.871,175,y la dirigencia sigue estando pero hay una diferencia muy grande
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0094,descartado,0.572,124,la cuestion institucional a mi dito lo votaron
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0095,ok,1.000,175,pero rasil es mas importante que costas
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0096,ok,0.804,200,y no hay entrenador ni costas habiendo sido campeon de la recopa y de la subamericana
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0097,ok,0.975,100,ni costas que pueda aguantar un semester como este no hay forma
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0098,ok,0.993,125,por eso ahora llego el momento insisto de que milito busque su entrenador
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0099,ok,0.900,100,que se banque que lo van a putear a milito
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0100,ok,1.000,125,pues yo estoy sentado aca y estoy haciendo esto de costa y estoy convencido que hay un monton de gente que no piensa lo mismo que yo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0101,ok,0.860,125,se la tiene que bancar a milito porque para gobernar hay que tener pelotas
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0102,ok,1.000,100,las pelotas le tuvo el otro dia cuando salio despues de la cancha de central
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0103,descartado,0.759,223,ahora las tiene que tener para tomar la decision de buscar su tecnico y armar su rasil
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0104,ok,1.000,150,que este es su rasil en parte pero entiendan perfectamente a donde estoy yendo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0105,descartado,0.790,175,ya estaba no hay excusa ahora armad tu equipo con tu tecnico o en conjunto con el tecnico
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0106,ok,0.913,125,y no me vengan con que costa no eligio nada porque si costa no eligio nada es mas
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0107,ok,0.989,75,se tendria que haber ido antes costa si no eligio nada
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0108,ok,0.833,100,si todos estos jugadores son de milito que falso se tendria que haber ido en diciembre costa
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0109,ok,0.967,150,basta de querer exhibir a costa de responsabilidad porque en realidad lo estan dejando como un boludo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0110,ok,0.825,200,y yo no me creo esa de que no pero gustavo queria otro gustavo queria otro gustavo queria gustavo andate
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0111,ok,0.938,175,o te hubiera sido si querias a otro porque nadie mas que vos tenia la espalda para poder plantarse
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0112,ok,1.000,75,y el año pasado decir esto no esto no esto no
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0113,descartado,0.767,125,es mentira que costa no eligio gente es falso es falso
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0114,ok,0.907,225,lo que pasa es que cuando las cosas salen mal nadie pone los huevos sobre la mesa y dice esta es mia tambien es mia
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0115,ok,0.910,175,no no aca todos se van a hacer los boludos milito le va a tirar la pelota a costa a costa le va a tirar la pelota a milito no no no
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0116,ok,0.994,150,los dos son responsables milito el maximo responsable obviamente por ser presidente
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0117,ok,1.000,225,y porque llego y desarmo lo que habia armado costas o sea desde ese lugar tambien milito es mas responsable que costas
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0118,ok,0.837,250,y costas porque hizo de un racing competitivo el tambien a un racing que se las me reir hoy
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0119,descartado,0.373,250,no lo puedo creer boludo no lo puedo creer lo que fue este semestre dios me libre
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0120,descartado,0.122,47,pero hace un año y medio que nos auto destruimos gente nos auto destruimos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0121,ok,0.963,225,que hacemos todo lo posible para estar donde estamos por los refuerzos que trajeron por los jugadores que se fueron tambien
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0122,ok,1.000,75,y nunca vos pudiste reemplazarlos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0123,descartado,0.767,200,miren lo que es el campo de juego de racing dios esta dirigencia llego enojada por la condicion del campo de juego con blanco
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0124,ok,0.933,75,de vuelta es un desastre el campo de juego de racing
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0125,ok,0.942,200,que hace vengo en guerra maravilla la puta que lo pario
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0126,ok,0.980,125,pero gente saben que cuando vos haces las cosas mal te va mal
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0127,ok,0.867,175,y todos vimos que racing estaba haciendo las cosas mal y lo vengo contando hace tiempo que racing esta haciendo las cosas mal
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0128,ok,0.973,125,aun habiendo llegado a la final del campeonato anterior aun habiendo llegado a la semifinal
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0129,ok,0.973,124,no se trajeron los jugadores que se tenian que traer
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0130,ok,0.978,150,por una cuestion jerarquica siempre mas responsable sera milito obvio pero tambien es el entrenador
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0131,ok,0.817,100,y el entrenador no logro que este equipo este equipo durante seis meses
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0132,descartado,0.781,175,y ya hace rato rato rato juega algo no juega nada racing no juega nada
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0133,ok,1.000,200,vos viste contra quien perdiste hoy viste el gol que se hace el arquero y de martirena
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0134,ok,1.000,75,lo mal que pateo martirena y el gol
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0135,ok,0.987,125,vos viste como marcaban vos viste sobre el final con el partido 22
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0136,ok,0.947,125,las chances que desperdice a racing por lo mal que marcan estos pibes
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0137,ok,0.992,100,porque era solamente cuestion de atacarlos para generarles quilombos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0138,ok,0.911,75,pero ya esta saben que tecnico traen
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0139,descartado,0.438,175,saben que pasa el tecnico que quiera elegir militos a la secretaria tecnica y quien sea
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0140,descartado,0.717,100,que se ocupen ellos no pero si que se ocupen ellos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0141,ok,0.840,123,porque ellos eran los que tenian la formula del exito que se ocupen ellos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0142,ok,0.996,200,que se ocupen ellos aca no hay aza no hay nada lo que respecta de la subamericana milito
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0143,ok,1.000,125,aca no hay nada eh hoy perdiste y encima te pitaron a favor
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0144,ok,0.889,75,asi que aca no hay donde buscar un enemigo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0145,ok,0.989,150,en el camperato local lo vengo diciendo hace un año y medio que a racing no lo dirigen como
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0146,descartado,0.633,125,lo tendrian que dirigir o con el peso que tuvo racing durante mucho tiempo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0147,ok,0.892,98,porque hasta eso perdimos en el ambito local
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0148,ok,1.000,200,y bueno se viene no podemos perder veremos que hace el tecnico de racing capaz que ahora cuando prendo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0149,ok,1.000,150,renuncio costas y todo este analisis ya va mas de la mano compensar
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0150,ok,1.000,175,en quien va a ser el tecnico y no en mi opinion sobre lo que deberia hacer el actual entrenador
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0151,ok,0.905,175,o quizas no y ahi realmente estaria muy preocupado porque costas no estaria entendiendo algo que el
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0152,ok,0.847,112,siempre dijo que entendia lo que significaba racing siempre dijo que lo entendia
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0153,ok,0.992,100,y si el entiende lo que significa racing y este no es al racing de hace 20 años
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0154,ok,0.933,100,no no no no no no no no me cambien cuando tengan ganas las condiciones
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0155,ok,0.973,125,este es un racing que no admite que un entrenador quede afuera en zona de grupos
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0156,ok,0.907,246,y salga 8 de 15 y 16 o 15 en tabla general y estar afuera de todo
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0157,ok,0.976,175,para el año que viene y va a tener que hacer muy buena clausura para poder entrar
AZZARO REACCIN - CICLO TERMINADO RACING EMPAT 2-2,clip_0158,descartado,0.667,75,vayanse a la concha de su madre
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0000,ok,1.000,75,y river se metio en la final
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0001,ok,0.983,100,y river que durante todo el semestre estuvimos diciendo
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0002,ok,0.987,125,no tienen plantel que deberia tener esta plagado de pibes
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0003,ok,0.978,75,hay jugadores que no estan a la altura
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0004,ok,0.993,125,que culo que tiene river gana pero no sabemos bien como
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0005,ok,1.000,75,hoy reemplazo todo eso
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0006,ok,1.000,75,por un equipo serio por un equipo que fue al frente
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0007,ok,1.000,75,por un equipo que entendio lo que se estaba jugando
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0008,ok,1.000,125,y porque en definitiva es river y cuando river llega a una instancia asi
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0009,ok,0.992,100,por mas que tenga todo eso que les marcamos
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0010,ok,1.000,125,por mas que hace diez dias una semana menos contra san lorenzo
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0011,ok,0.973,125,era el que se vayan todos casi todos los jugadores cuestionados
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0012,ok,0.992,200,te salva el arquero cuando river llega a una instancia asi
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0013,ok,1.000,100,te das cuenta que a pesar de que se entra el juega bien
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0014,ok,1.000,150,a pesar de que se entra el tiene probablemente uno de los mejores equipos
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0015,ok,0.989,225,sino el mejor del futbol argentino entra al monumental y central no estuvo a la altura
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0016,ok,1.000,125,y river se agrando y river le tiro la grandeza encima a central
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0017,ok,0.973,125,hoy central quedo muy chico muy chico en relacion a lo que puede
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0018,ok,1.000,75,porque central de verdad puede mucho mas que lo que hizo hoy
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0019,ok,1.000,125,me imagino en los hinchas de central recotrameda caliente con almiron
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0020,ok,1.000,175,el partido que planifico almiron el miedo es central
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0021,ok,1.000,100,porque central es un equipo que tiene muchachos grandes tambien
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0022,ok,0.994,150,muchachos que estan hechos tambien y algunas pibes y algunas pibes
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0023,ok,0.992,100,pero este no fue el central que te sale a apretar
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0024,ok,0.994,150,que este fue un central y al central ya esto le paso varias veces che
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0025,ok,1.000,125,varias veces es mas almiron esta en central
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0026,ok,1.000,75,porque entendieron que jolan
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0027,ok,1.000,75,cuando llego la dificil no pudo dar ese salto
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0028,ok,0.867,100,hoy almiron retrocedio hoy central retrocedio
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0029,ok,1.000,100,central que perdio como local contra uracan en el apertura
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0030,ok,0.922,71,contra estudiante que habia salido octavo en el clausura
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0031,ok,1.000,75,que el otro dia con racing fue un partido mega parejo
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0032,ok,0.993,125,hasta que se desvirtio totalmente y central saco provecho pero le costo
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0033,ok,0.920,125,hoy en el monumental fue una sombra de lo que podria hacer central
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0034,ok,1.000,75,en base a la calidad de jugadores que tiene
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0035,ok,1.000,75,asi todo fijense que cuando intento un poco
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0036,ok,0.922,75,y bueno meto un tiro en el palo por la rosca de deymaria
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0037,ok,1.000,100,y otra jugada en la unica jugada donde central conecto un poquito
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0038,ok,1.000,75,que es la que gana copetti de costado
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0039,ok,0.956,75,que martin en cuarta tiene que abarrer ahi que termine todo
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0040,ok,0.808,100,y es la que le pega si mucha conviccion
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0041,descartado,0.708,100,por fernandez le veia palo pero muy poquito de central
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0042,ok,0.908,94,y mucho de river mucho de river
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0043,ok,1.000,100,river jugo con una intensidad con un hambre
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0044,ok,1.000,125,river entro a la cancha sabiendo que tenia la oportunidad de su vida
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0045,ok,0.856,75,los jugadores de river hoy entendieron que tenia la oportunidad de su vida
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0046,ok,0.993,125,de redimirse de redimirse
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0047,descartado,0.783,100,ustedes vieron con el equipo que termina jugando river
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0048,ok,1.000,75,todo guacho como dijo luna
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0049,ok,0.950,100,o casi dice en una conferencia de prensa que hubo todo guacho
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0050,ok,1.000,125,todo guacho pero
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0051,ok,1.000,75,pero hoy fue totalmente psicologico tambien lo de river
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0052,ok,1.000,100,river salio a cazarlo del cuello a central
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0053,ok,1.000,75,y central a central le quedo grande hasta
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0054,ok,1.000,125,que se habia hecho su vida lo que hace avila en el penal
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0055,ok,0.858,100,es decir que ramirez le perdono la vida avila
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0056,ok,1.000,100,porque desde cuando yo voy a hacer una pregunta desde cuando codazo
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0057,ok,1.000,75,medido codazo por ni siquiera en disputa de la pelota
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0058,ok,1.000,100,es codazo y despues salta como me decia bueno le pegue
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0059,ok,0.992,100,desde cuando codazo 100 diputas de la pelota es amarilla en el futbol
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0060,ok,0.950,100,con vara parte no o sea la ahorita fue la viva
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0061,ok,0.867,100,que es eso lo grave no es que vos tenes que resolver ahi
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0062,ok,0.983,100,o tenes que apoyar con las lineas como eras te lo conbar
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0063,ok,1.000,100,conbar decidio que eso no fuese roja y una jugada asi
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0064,descartado,0.758,100,no era bueno pero dio el penal no no porque fijate monte derro el penal
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0065,ok,1.000,75,y central siguio jugando 11 contra 11
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0066,ok,1.000,125,que no te eche en un jugador es mucha ventaja
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0067,ok,1.000,125,es mucha ventaja lo del arbitro fue realmente
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0068,ok,0.958,100,impresentable en esa decision por que es codazo medido de avila
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0069,ok,1.000,125,que es eso algo que no entiendo lo que hace el futbolista
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0070,ok,1.000,125,nunca esta jugando una semifinal el partido mas importante de la carrera de avila
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0071,ok,1.000,75,probablemente uno de los partidos mas importantes
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0072,ok,0.993,125,de la historia central de los ultimos 40 años
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0073,ok,1.000,75,en el monumental
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0074,descartado,0.689,75,y bueno viste
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0075,ok,1.000,75,y es asi porque para salir campeon
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0076,ok,0.987,125,tenes que ser vivo tambien y el pibese que se tendria que haber ido expulsado
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0077,ok,0.967,75,no fue vivo y despues en la otra jugada del penal tambien
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0078,ok,0.878,75,no se si me la parancha sea derecha tambien
"AZZARO REACCIN - RIVER, A LA FINAL LE GAN 1-0 A CE",clip_0079,ok,0.989,75,porque va al reves rarisimo el partido de avila
